No_Invoice,Total_Piutang,Jumlah_Termin_Aktual,Jumlah_Termin_Prediksi,Aktual_Bayar_1,Prediksi_Bayar_1,Aktual_Bayar_2,Prediksi_Bayar_2,Aktual_Bayar_3,Prediksi_Bayar_3,Aktual_Bayar_4,Prediksi_Bayar_4,Aktual_Bayar_5,Prediksi_Bayar_5,Total_Nominal_Meleset,Persentase_Simpangan (%)
038450/25/SBY,98000.0,1,1,98000.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767/25/10/514/VZ,107625.0,1,2,107625.0,102666.49255365833,0.0,4958.507446341674,0.0,0.0,0.0,0.0,0.0,0.0,4958.507446341671,4.61
038877/25/SBY,223000.0,1,1,223000.0,223000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516/25/09/877/XXXI,69375.0,1,1,69375.0,69375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281/25/08/692/X,30125.0,1,2,30125.0,28999.471138068755,0.0,1125.528861931246,0.0,0.0,0.0,0.0,0.0,0.0,1125.5288619312455,3.74
006/25/10/024/XR1,299375.0,1,1,299375.0,299375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849/25/11/231/VZ,642625.0,1,2,642625.0,621881.8825971656,0.0,20743.117402834345,0.0,0.0,0.0,0.0,0.0,0.0,20743.11740283435,3.23
991/25/11/930/X,75125.0,1,2,75125.0,72192.85584969052,0.0,2932.1441503094757,0.0,0.0,0.0,0.0,0.0,0.0,2932.1441503094793,3.9
051/25/10/115/X,10125.0,1,2,10125.0,9920.973739057132,0.0,204.02626094286904,0.0,0.0,0.0,0.0,0.0,0.0,204.02626094286865,2.02
167/25/11/140/X,15125.0,1,1,15125.0,15125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495/25/12/231/X,151125.0,4,2,141125.0,144485.50616050616,141125.0,6639.493839493841,10000.0,0.0,10000.0,0.0,0.0,0.0,78923.00616050616,52.22
959/25/10/667/VZ,407625.0,1,2,407625.0,396851.1855733765,0.0,10773.814426623547,0.0,0.0,0.0,0.0,0.0,0.0,10773.814426623532,2.64
448/25/10/902/X,22500.0,1,1,22500.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
062/25/11/281/X,237625.0,1,1,237625.0,237625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971/25/10/958/X,2565625.0,1,1,2565625.0,2565625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254/25/09/049/X,155125.0,1,2,155125.0,151245.30762189275,0.0,3879.692378107266,0.0,0.0,0.0,0.0,0.0,0.0,3879.69237810726,2.5
419/25/09/414/X,151125.0,1,2,151125.0,144485.50616050616,0.0,6639.493839493841,0.0,0.0,0.0,0.0,0.0,0.0,6639.493839493838,4.39
039601/24/SBY,403500.0,1,2,403500.0,318311.7405873248,0.0,85188.25941267522,0.0,0.0,0.0,0.0,0.0,0.0,85188.25941267522,21.11
047403/25/SBY,1062000.0,1,1,1062000.0,1062000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040407/25/SBY,148400.0,1,2,148400.0,146391.48150451508,0.0,2008.5184954849183,0.0,0.0,0.0,0.0,0.0,0.0,2008.5184954849215,1.35
986/25/09/668/LI,1088125.0,1,1,1088125.0,1088125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162/25/09/525/X,784375.0,1,2,784375.0,759474.1087242989,0.0,24900.891275701095,0.0,0.0,0.0,0.0,0.0,0.0,24900.891275701106,3.17
300/25/09/676/VZ,273875.0,1,1,273875.0,273875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605/25/07/615/XXXI,69375.0,1,1,69375.0,69375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175/25/09/115/VZ,2086375.0,1,1,2086375.0,2086375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138/25/10/574/VZ,542625.0,1,1,542625.0,542625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127/26/01/455/X,380000.0,1,1,380000.0,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353/25/11/155/X,80125.0,1,2,80125.0,73903.03246561892,0.0,6221.967534381082,0.0,0.0,0.0,0.0,0.0,0.0,6221.967534381081,7.77
457/25/12/082/X,1092625.0,1,1,1092625.0,1092625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036/25/09/389/X,45125.0,1,2,45125.0,40614.07354561942,0.0,4510.926454380578,0.0,0.0,0.0,0.0,0.0,0.0,4510.9264543805775,10.0
756/25/09/330/VA,585250.0,1,1,585250.0,585250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336/25/10/187/X,200125.0,1,2,200125.0,189661.6747676174,0.0,10463.3252323826,0.0,0.0,0.0,0.0,0.0,0.0,10463.325232382602,5.23
516/24/09/443/X,242625.0,1,3,242625.0,224093.97362477233,0.0,15741.576017953992,0.0,2789.4503572736357,0.0,0.0,0.0,0.0,18531.026375227648,7.64
039567/25/SBY,342000.0,1,1,342000.0,342000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100/25/08/386/X,250125.0,1,2,250125.0,216544.3276218482,0.0,33580.672378151816,0.0,0.0,0.0,0.0,0.0,0.0,33580.67237815181,13.43
987/25/11/093/X,30125.0,1,2,30125.0,28999.471138068755,0.0,1125.528861931246,0.0,0.0,0.0,0.0,0.0,0.0,1125.5288619312455,3.74
120/25/08/627/VX,555100.0,1,1,555100.0,555100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671/25/10/226/X,833125.0,1,1,833125.0,833125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489/25/11/958/X,207625.0,2,2,207625.0,197583.88232583995,207625.0,10041.11767416004,0.0,0.0,0.0,0.0,0.0,0.0,103812.5,50.0
370/25/09/869/VZ,307625.0,1,1,307625.0,307625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309/25/11/227/X,1081875.0,1,1,1081875.0,1081875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152/26/01/075/X,1917625.0,2,1,25000.0,1917625.0,1892625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892625.0,98.7
000072/26/JYP,6250.0,1,2,6250.0,6160.964699101576,0.0,89.03530089842455,0.0,0.0,0.0,0.0,0.0,0.0,89.03530089842423,1.42
356/25/12/287/X,7042625.0,2,1,575000.0,7042625.0,6467625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6467625.0,91.84
404/25/09/683/X,977875.0,1,1,977875.0,977875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151/25/08/513/X,336875.0,1,1,336875.0,336875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135/25/10/863/X,409250.0,1,1,409250.0,409250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
037559/24/SBY,460000.0,1,1,460000.0,460000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044198/25/SBY,355250.0,1,1,355250.0,355250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768/25/08/764/X,436875.0,1,1,436875.0,436875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044172/25/SBY,98000.0,1,1,98000.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803/25/09/242/VZ,293875.0,1,1,293875.0,293875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585/25/10/415/X,735125.0,1,3,735125.0,412028.9616554483,0.0,206700.7638900198,0.0,0.0,0.0,116395.27445453189,0.0,0.0,323096.03834455163,43.95
026/25/12/563/X,2541625.0,1,1,2541625.0,2541625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302/25/10/012/X,515125.0,1,2,515125.0,494414.4815355099,0.0,20710.51846449013,0.0,0.0,0.0,0.0,0.0,0.0,20710.518464490102,4.02
282/25/12/925/X,37625.0,1,2,37625.0,36632.35808057751,0.0,992.6419194224853,0.0,0.0,0.0,0.0,0.0,0.0,992.6419194224864,2.64
035173/25/SBY,490250.0,1,1,490250.0,490250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881/25/10/656/VH,415375.0,1,1,415375.0,415375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337/25/11/581/X,47625.0,1,2,47625.0,41628.8085805625,0.0,5996.191419437503,0.0,0.0,0.0,0.0,0.0,0.0,5996.1914194375,12.59
235/26/01/403/X,405125.0,1,2,405125.0,382158.1933219697,0.0,22966.80667803026,0.0,0.0,0.0,0.0,0.0,0.0,22966.806678030276,5.67
092/25/08/766/X,905125.0,2,2,892625.0,849792.3194431509,12500.0,55332.680556849176,0.0,0.0,0.0,0.0,0.0,0.0,42832.68055684914,4.73
302/25/09/660/VZ,1355125.0,1,2,1355125.0,1169443.8617389554,0.0,185681.1382610445,0.0,0.0,0.0,0.0,0.0,0.0,185681.13826104457,13.7
648/25/12/097/VA,217625.0,1,2,217625.0,210495.39718867332,0.0,7129.602811326682,0.0,0.0,0.0,0.0,0.0,0.0,7129.602811326681,3.28
048292/25/SBY,13875.0,1,1,13875.0,13875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835/25/09/961/X,593625.0,1,1,593625.0,593625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295/25/11/316/X,72625.0,1,2,72625.0,59084.991013941006,0.0,13540.00898605899,0.0,0.0,0.0,0.0,0.0,0.0,13540.008986058992,18.64
953/25/11/593/VZ,96375.0,1,1,96375.0,96375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040621/25/SBY,146750.0,1,1,146750.0,146750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869/25/09/157/VFR1,125.0,1,1,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317/26/01/600/X,140125.0,1,2,140125.0,133746.54412370626,0.0,6378.455876293753,0.0,0.0,0.0,0.0,0.0,0.0,6378.455876293745,4.55
350/25/08/963/X,567625.0,1,1,567625.0,567625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522/25/11/893/X,87625.0,1,2,87625.0,84625.56928025809,0.0,2999.430719741906,0.0,0.0,0.0,0.0,0.0,0.0,2999.4307197419084,3.42
000972/26/SBY,3267000.0,1,1,3267000.0,3267000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623/25/09/985/X,1495625.0,1,1,1495625.0,1495625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044515/25/SBY,365000.0,1,1,365000.0,365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047855/25/SBY,85500.0,1,2,85500.0,83253.1559973397,0.0,2246.8440026603053,0.0,0.0,0.0,0.0,0.0,0.0,2246.8440026603057,2.63
091/25/11/196/X,205125.0,1,2,205125.0,199146.5083435906,0.0,5978.491656409395,0.0,0.0,0.0,0.0,0.0,0.0,5978.491656409398,2.91
885/25/12/900/X,30125.0,1,2,30125.0,28999.471138068755,0.0,1125.528861931246,0.0,0.0,0.0,0.0,0.0,0.0,1125.5288619312455,3.74
251/25/12/905/X,192625.0,1,2,192625.0,179148.92906939675,0.0,13476.070930603264,0.0,0.0,0.0,0.0,0.0,0.0,13476.070930603259,7.0
716/25/11/323/VIIB,22214375.0,1,2,22214375.0,12005565.88339082,0.0,10208809.11660918,0.0,0.0,0.0,0.0,0.0,0.0,10208809.11660918,45.96
872/25/11/565/VA,215125.0,1,2,215125.0,171345.11495207672,0.0,43779.88504792325,0.0,0.0,0.0,0.0,0.0,0.0,43779.885047923264,20.35
668/25/10/634/X,361875.0,1,1,361875.0,361875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
032780/25/JKT,414125.0,1,1,414125.0,414125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
048370/25/SBY,427500.0,1,1,427500.0,427500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247/25/09/197/X,137625.0,1,2,137625.0,120902.46393985141,0.0,16722.53606014857,0.0,0.0,0.0,0.0,0.0,0.0,16722.53606014858,12.15
000067/25/NNK,1041000.0,1,1,1041000.0,1041000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855/25/10/110/X,83125.0,1,2,83125.0,53798.5485717868,0.0,29326.45142821319,0.0,0.0,0.0,0.0,0.0,0.0,29326.451428213193,35.28
994/25/10/388/VZ,92625.0,1,2,92625.0,87617.74165764869,0.0,5007.2583423513115,0.0,0.0,0.0,0.0,0.0,0.0,5007.258342351312,5.41
650/25/12/474/X,200125.0,2,2,195125.0,189661.6747676174,5000.0,10463.3252323826,0.0,0.0,0.0,0.0,0.0,0.0,5463.325232382601,2.73
039538/25/SBY,118000.0,1,1,118000.0,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001325/26/SBY,316000.0,1,1,316000.0,316000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755/25/10/655/VZ,307625.0,1,1,307625.0,307625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352/25/08/124/X,2115875.0,2,2,2015875.0,2060874.9999999998,100000.0,54999.99999999989,0.0,0.0,0.0,0.0,0.0,0.0,44999.99999999994,2.13
384/25/10/908/X,442625.0,1,2,442625.0,386255.5336774994,0.0,56369.46632250058,0.0,0.0,0.0,0.0,0.0,0.0,56369.46632250059,12.74
980/25/12/525/X,230125.0,1,2,230125.0,218293.3775028059,0.0,11831.622497194081,0.0,0.0,0.0,0.0,0.0,0.0,11831.62249719409,5.14
032/25/12/016/X,1505125.0,1,3,1505125.0,1346665.7365460342,0.0,134969.30435155958,0.0,23489.959102406363,0.0,0.0,0.0,0.0,158459.26345396586,10.53
971/25/09/122/X,121875.0,1,1,121875.0,121875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167/26/01/371/VA,285625.0,1,1,285625.0,285625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001960/25/BLW,155188.0,1,1,155188.0,155188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240/26/01/537/VX,39875.0,1,1,39875.0,39875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458/25/12/236/X,655125.0,1,1,655125.0,655125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833/25/10/644/X,311875.0,1,1,311875.0,311875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036003/25/SBY,199250.0,1,1,199250.0,199250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213/25/09/800/X,335125.0,1,1,335125.0,335125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191/25/10/470/X,138875.0,1,2,138875.0,119225.30762987012,0.0,19649.692370129877,0.0,0.0,0.0,0.0,0.0,0.0,19649.69237012988,14.15
003400/24/MKS,2220000.0,4,4,62644.0,170511.79999999984,306219.0,290908.04999999964,575000.0,546249.9999999999,1276137.0,1212330.1500000008,0.0,0.0,107867.79999999974,4.86
264/25/09/959/XR1,661625.0,1,1,661625.0,661625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001880/26/SBY,160500.0,1,1,160500.0,160500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001222/25/BMS,58500.0,1,1,58500.0,58500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828/25/09/231/X,92875.0,1,2,92875.0,91878.70092713293,0.0,996.2990728670701,0.0,0.0,0.0,0.0,0.0,0.0,996.2990728670702,1.07
063/25/12/075/X,7625.0,1,1,7625.0,7625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851/25/09/615/X,10125.0,1,2,10125.0,9920.973739057132,0.0,204.02626094286904,0.0,0.0,0.0,0.0,0.0,0.0,204.02626094286865,2.02
660/25/07/282/X,2821125.0,1,1,2821125.0,2821125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
066/25/12/433/X,155000.0,1,1,155000.0,155000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006/25/10/465/X,92625.0,1,2,92625.0,87617.74165764869,0.0,5007.2583423513115,0.0,0.0,0.0,0.0,0.0,0.0,5007.258342351312,5.41
435/26/01/589/X,342625.0,1,2,342625.0,325158.68050469656,0.0,17466.319495303393,0.0,0.0,0.0,0.0,0.0,0.0,17466.319495303418,5.1
226/25/10/081/X,509125.0,1,1,509125.0,509125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383/25/09/086/X,329375.0,1,1,329375.0,329375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968/25/09/314/X,3342875.0,1,2,3342875.0,3218562.434820999,0.0,124312.56517900097,0.0,0.0,0.0,0.0,0.0,0.0,124312.56517900102,3.72
627/25/11/445/X,387625.0,1,1,387625.0,387625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
073/26/01/324/X,155125.0,1,2,155125.0,151245.30762189275,0.0,3879.692378107266,0.0,0.0,0.0,0.0,0.0,0.0,3879.69237810726,2.5
044946/25/SBY,413250.0,1,1,413250.0,413250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662/25/12/403/XXXI,1478125.0,2,1,830109.0000000001,1478125.0,648016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648016.0,43.84
868/25/10/034/X,630000.0,1,2,630000.0,618623.1100892223,0.0,11376.8899107776,0.0,0.0,0.0,0.0,0.0,0.0,11376.889910777641,1.81
890/25/09/422/X,2005375.0,1,1,2005375.0,2005375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685/25/10/049/X,311875.0,1,1,311875.0,311875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812/25/07/601/XXXI,69375.0,1,1,69375.0,69375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430/25/09/502/X,593625.0,1,1,593625.0,593625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036637/25/SBY,139250.0,1,1,139250.0,139250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030/25/11/313/X,763125.0,2,1,650125.0,763125.0,113000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113000.0,14.81
456/26/01/189/VA,17000.0,1,1,17000.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511/25/10/916/X,295125.0,1,2,295125.0,282230.75693320844,0.0,12894.243066791561,0.0,0.0,0.0,0.0,0.0,0.0,12894.243066791561,4.37
164/25/10/718/X,410000.0,1,1,410000.0,410000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036283/25/SBY,99250.0,1,1,99250.0,99250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
754/25/10/239/X,170125.0,1,4,170125.0,155894.48841253127,0.0,6916.847916302307,0.0,3656.8318355832207,0.0,3656.8318355832207,0.0,0.0,14230.51158746874,8.36
602/25/09/411/X,27625.0,1,2,27625.0,26348.90783121158,0.0,1276.0921687884186,0.0,0.0,0.0,0.0,0.0,0.0,1276.0921687884183,4.62
788/25/11/912/X,77000.0,1,1,77000.0,77000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682/25/10/813/X,55125.0,1,2,55125.0,51759.502833953484,0.0,3365.4971660465158,0.0,0.0,0.0,0.0,0.0,0.0,3365.497166046516,6.11
577/25/12/656/X,530125.0,1,2,530125.0,521227.7755019506,0.0,8897.224498049396,0.0,0.0,0.0,0.0,0.0,0.0,8897.224498049405,1.68
169/25/12/566/X,30125.0,1,2,30125.0,28999.471138068755,0.0,1125.528861931246,0.0,0.0,0.0,0.0,0.0,0.0,1125.5288619312455,3.74
785/25/09/114/VN,384375.0,1,1,384375.0,384375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002412/26/SBYR1,593828.0,1,2,593828.0,565909.7839898348,0.0,27918.21601016519,0.0,0.0,0.0,0.0,0.0,0.0,27918.21601016518,4.7
280/25/09/451/VA,190125.0,1,1,190125.0,190125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994/25/10/388/VZ,92625.0,1,2,92625.0,87617.74165764869,0.0,5007.2583423513115,0.0,0.0,0.0,0.0,0.0,0.0,5007.258342351312,5.41
236/25/12/630/X,310000.0,1,1,310000.0,310000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681/26/01/126/X,793750.0,1,1,793750.0,793750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036417/25/SBY,342000.0,1,1,342000.0,342000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473/25/11/469/X,3334000.0,1,3,3334000.0,1801323.1473565628,0.0,1500322.367031616,0.0,32354.485611821397,0.0,0.0,0.0,0.0,1532676.8526434372,45.97
269/25/09/880/LI,76875.0,1,1,76875.0,76875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640/25/09/154/X,102625.0,1,2,102625.0,87892.48781461657,0.0,14732.512185383423,0.0,0.0,0.0,0.0,0.0,0.0,14732.512185383424,14.36
859/25/09/741/X,112625.0,1,2,112625.0,111455.24427048906,0.0,1169.7557295109443,0.0,0.0,0.0,0.0,0.0,0.0,1169.755729510944,1.04
758/25/12/232/X,140125.0,1,2,140125.0,133746.54412370626,0.0,6378.455876293753,0.0,0.0,0.0,0.0,0.0,0.0,6378.455876293745,4.55
333/25/11/104/VA,242875.0,1,1,242875.0,242875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000044/26/SBY,573500.0,1,1,573500.0,573500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043238/25/SBY,139250.0,1,1,139250.0,139250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040422/25/SBY,171000.0,1,2,171000.0,160363.17485644968,0.0,10636.825143550339,0.0,0.0,0.0,0.0,0.0,0.0,10636.82514355033,6.22
001914/26/SBY,196250.0,1,1,196250.0,196250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
048071/25/SBY,311500.0,1,1,311500.0,311500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
046889/25/SBY,73000.0,1,2,73000.0,72221.97845819911,0.0,778.0215418008826,0.0,0.0,0.0,0.0,0.0,0.0,778.0215418008854,1.07
138/25/10/145/X,270125.0,1,2,270125.0,184552.23711458393,0.0,85572.76288541607,0.0,0.0,0.0,0.0,0.0,0.0,85572.76288541607,31.68
700/25/09/050/X,380125.0,1,2,380125.0,351820.97785012453,0.0,28304.02214987546,0.0,0.0,0.0,0.0,0.0,0.0,28304.022149875465,7.45
613/24/09/746/VZ,97625.0,1,2,97625.0,81307.4072359744,0.0,16317.592764025592,0.0,0.0,0.0,0.0,0.0,0.0,16317.592764025594,16.71
584/25/12/742/X,65125.0,1,2,65125.0,54829.81985805594,0.0,10295.180141944064,0.0,0.0,0.0,0.0,0.0,0.0,10295.180141944062,15.81
038353/25/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168/25/08/436/VX,691775.0,1,1,691775.0,691775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762/25/10/686/VZ,375125.0,1,1,375125.0,375125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
037058/25/SBY,131750.0,1,2,131750.0,129662.97260491508,0.0,2087.0273950849146,0.0,0.0,0.0,0.0,0.0,0.0,2087.0273950849187,1.58
021/25/09/742/X,1983725.0,1,1,1983725.0,1983725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
029678/25/SBY,160500.0,1,1,160500.0,160500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
048/25/08/815/VZ,1215125.0,1,1,1215125.0,1215125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002878/26/SBY,98971.0,1,1,98971.0,98971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991/25/12/508/X,10125.0,1,2,10125.0,9920.973739057132,0.0,204.02626094286904,0.0,0.0,0.0,0.0,0.0,0.0,204.02626094286865,2.02
325/25/09/602/X,411625.0,1,1,411625.0,411625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036423/25/SBY,294000.0,1,2,294000.0,282435.42181176314,0.0,11564.578188236927,0.0,0.0,0.0,0.0,0.0,0.0,11564.578188236894,3.93
972/25/09/564/X,300125.0,1,2,300125.0,285910.814778971,0.0,14214.18522102897,0.0,0.0,0.0,0.0,0.0,0.0,14214.185221028976,4.74
411/25/12/528/VA,70125.0,1,2,70125.0,58971.29830242185,0.0,11153.70169757815,0.0,0.0,0.0,0.0,0.0,0.0,11153.701697578152,15.91
040734/25/SBY,415750.0,1,1,415750.0,415750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420/25/11/771/X,12625.0,1,1,12625.0,12625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626/25/11/107/X,283500.0,1,1,283500.0,283500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591/25/09/109/VH,415375.0,1,1,415375.0,415375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
051/25/10/392/X,343125.0,1,1,343125.0,343125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893/25/12/708/X,167875.0,1,2,167875.0,128123.5569885289,0.0,39751.44301147112,0.0,0.0,0.0,0.0,0.0,0.0,39751.443011471114,23.68
044894/25/SBY,99250.0,1,1,99250.0,99250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758/25/10/676/X,55125.0,1,2,55125.0,51759.502833953484,0.0,3365.4971660465158,0.0,0.0,0.0,0.0,0.0,0.0,3365.497166046516,6.11
