No_Invoice,Total_Piutang,Jumlah_Termin_Aktual,Jumlah_Termin_Prediksi,Aktual_Bayar_1,Prediksi_Bayar_1,Aktual_Bayar_2,Prediksi_Bayar_2,Aktual_Bayar_3,Prediksi_Bayar_3,Aktual_Bayar_4,Prediksi_Bayar_4,Aktual_Bayar_5,Prediksi_Bayar_5
203/25/11/440/XRM1,-5000.0,0,0,-5000.0,-5000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
644/25/09/782/X,5031375.0,1,1,5031375.0,5031375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000337/25/BAU,279000.0,1,1,279000.0,279000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
038594/25/SBY,139250.0,1,1,139250.0,139250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681/25/09/107/X,40625.0,1,1,40625.0,40625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733/25/09/801/VFR1,125.0,1,1,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273/25/09/841/X,206125.0,1,1,206125.0,206125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837/25/09/262/VH,415375.0,1,1,415375.0,415375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008/25/11/480/VZ,1062250.0,1,1,1062250.0,1062250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966/25/10/492/X,594625.0,1,1,594625.0,594625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
043109/25/JKT,592500.0,1,1,592500.0,592500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578/25/10/530/VZ,87625.0,1,2,87625.0,85295.6720181509,0.0,2329.3279818490983,0.0,0.0,0.0,0.0,0.0,0.0
061/25/09/769/X,92625.0,1,2,92625.0,87048.72611923653,0.0,5576.273880763482,0.0,0.0,0.0,0.0,0.0,0.0
241/25/10/985/X,167625.0,1,2,167625.0,157099.47764774677,0.0,10525.522352253249,0.0,0.0,0.0,0.0,0.0,0.0
473/25/10/866/X,157625.0,2,2,7500.0,118398.5648266609,150125.0,39226.43517333911,0.0,0.0,0.0,0.0,0.0,0.0
096/25/09/827/X,75125.0,1,2,75125.0,71183.44850159509,0.0,3941.5514984049046,0.0,0.0,0.0,0.0,0.0,0.0
373/25/12/137/X,180125.0,1,2,180125.0,168168.7736070722,0.0,11956.226392927822,0.0,0.0,0.0,0.0,0.0,0.0
039114/25/SBY,388500.0,1,2,388500.0,363120.86629174737,0.0,25379.133708252608,0.0,0.0,0.0,0.0,0.0,0.0
004/25/07/124/VZ,720125.0,1,1,720125.0,720125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490/25/09/387/XRM1,-25000.0,0,0,-25000.0,-25000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
235/25/11/585/X,1142625.0,1,1,1142625.0,1142625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762/25/09/386/X,87625.0,1,2,87625.0,85295.6720181509,0.0,2329.3279818490983,0.0,0.0,0.0,0.0,0.0,0.0
008/25/10/451/VZ,555125.0,1,1,555125.0,555125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996/25/10/050/X,25125.0,2,2,20000.0,23762.333773273513,5125.0,1362.666226726487,0.0,0.0,0.0,0.0,0.0,0.0
755/24/12/408/X,300625.0,1,2,300625.0,236421.4459325396,0.0,64203.55406746039,0.0,0.0,0.0,0.0,0.0,0.0
033967/25/SBY,313500.0,1,1,313500.0,313500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185/25/09/354/X,276125.0,1,1,276125.0,276125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304/25/10/164/X,3142000.0,1,1,3142000.0,3142000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883/25/12/711/X,395125.0,2,2,385125.0,355179.6692422505,10000.0,39945.3307577495,0.0,0.0,0.0,0.0,0.0,0.0
533/26/01/490/VD,1060000.0,1,2,1060000.0,781899.0449239479,0.0,278100.9550760523,0.0,0.0,0.0,0.0,0.0,0.0
805/25/11/319/X,1604000.0,1,1,1604000.0,1604000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645/25/12/813/X,775125.0,1,2,775125.0,723279.2822541348,0.0,51845.717745865244,0.0,0.0,0.0,0.0,0.0,0.0
350/25/09/244/VZ,220125.0,1,2,220125.0,217854.70249074575,0.0,2270.2975092542615,0.0,0.0,0.0,0.0,0.0,0.0
873/25/11/078/VA,70125.0,3,2,55000.0,59505.55930739039,15000.0,10619.440692609627,124.99999999999999,0.0,0.0,0.0,0.0,0.0
577/25/10/753/VV,263875.0,1,1,263875.0,263875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557/26/01/282/X,242625.0,1,3,242625.0,222413.22215250743,0.0,15880.09516798291,0.0,4331.682679509629,0.0,0.0,0.0,0.0
035574/25/SBY,158000.0,1,1,158000.0,158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244/26/01/626/VA,80250.0,1,1,80250.0,80250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113/25/10/570/X,45125.0,1,2,45125.0,40676.325398872796,0.0,4448.674601127204,0.0,0.0,0.0,0.0,0.0,0.0
210/25/09/626/X,75125.0,1,2,75125.0,71183.44850159509,0.0,3941.5514984049046,0.0,0.0,0.0,0.0,0.0,0.0
058/25/12/521/VA,80125.0,1,2,80125.0,74129.72941309915,0.0,5995.27058690085,0.0,0.0,0.0,0.0,0.0,0.0
360/25/11/226/XXXI,69375.0,1,1,69375.0,69375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
038185/25/SBY,626563.0,1,1,626563.0,626563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799/25/09/100/XR1,272625.0,1,1,272625.0,272625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192/25/10/309/X,1180125.0,1,2,1180125.0,1026881.1990505164,0.0,0.0,0.0,153243.80094948364,0.0,0.0,0.0,0.0
632/25/10/445/VA,349000.0,1,1,349000.0,349000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
048311/25/SBY,13875.0,1,1,13875.0,13875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885/25/11/279/VZ,205125.0,1,2,205125.0,199240.52338929294,0.0,5884.476610707063,0.0,0.0,0.0,0.0,0.0,0.0
033529/24/SBY,118750.0,1,1,118750.0,118750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715/25/09/116/X,142625.0,1,2,142625.0,132852.21796157237,0.0,9772.782038427616,0.0,0.0,0.0,0.0,0.0,0.0
002871/26/SBY,1271770.0,1,1,1271770.0,1271770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281/25/09/360/XR1,260125.0,1,1,260125.0,260125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
023/25/11/070/X,230125.0,1,2,230125.0,215842.31436188647,0.0,14282.685638113553,0.0,0.0,0.0,0.0,0.0,0.0
552/25/12/144/X,17625.0,1,2,17625.0,17029.936802728334,0.0,595.0631972716686,0.0,0.0,0.0,0.0,0.0,0.0
292/25/09/502/VA,27625.0,1,2,27625.0,26380.34716292541,0.0,1244.6528370745905,0.0,0.0,0.0,0.0,0.0,0.0
511/25/10/767/VA,425125.0,1,3,425125.0,341511.83622356,0.0,30738.68257697272,0.0,52874.481199467315,0.0,0.0,0.0,0.0
594/25/10/908/X,10125.0,1,2,10125.0,9984.846500152651,0.0,140.15349984735067,0.0,0.0,0.0,0.0,0.0,0.0
606/25/11/029/XRM1,-37500.0,0,0,-37500.0,-37500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
468/25/10/269/X,92625.0,2,2,2500.0,87048.72611923653,90125.0,5576.273880763482,0.0,0.0,0.0,0.0,0.0,0.0
154/25/11/984/X,303125.0,1,1,303125.0,303125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618/25/11/055/X,92625.0,1,2,92625.0,87048.72611923653,0.0,5576.273880763482,0.0,0.0,0.0,0.0,0.0,0.0
084/25/10/890/X,30125.0,1,2,30125.0,28964.57714690709,0.0,1160.4228530929104,0.0,0.0,0.0,0.0,0.0,0.0
039/25/11/370/X,17625.0,1,2,17625.0,17029.936802728334,0.0,595.0631972716686,0.0,0.0,0.0,0.0,0.0,0.0
732/25/10/308/VA,467625.0,1,3,467625.0,352099.12084084965,0.0,45621.088829501656,0.0,69904.79032964872,0.0,0.0,0.0,0.0
003945/25/MKS,163750.0,1,1,163750.0,163750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670/25/09/410/X,97625.0,2,2,45125.0,83222.21977110459,52500.0,14402.780228895412,0.0,0.0,0.0,0.0,0.0,0.0
058/25/08/066/X,406875.0,1,1,406875.0,406875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833/25/12/943/X,192625.0,1,2,192625.0,179475.64911324537,0.0,13149.350886754628,0.0,0.0,0.0,0.0,0.0,0.0
746/25/09/797/X,286875.0,1,1,286875.0,286875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778/25/10/496/X,455125.0,2,2,45000.0,440573.4920411407,410125.0,14551.507958859342,0.0,0.0,0.0,0.0,0.0,0.0
036007/25/SBY,228000.0,1,1,228000.0,228000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563/26/01/592/X,125125.0,1,2,125125.0,120310.45515867024,0.0,4814.544841329766,0.0,0.0,0.0,0.0,0.0,0.0
342/25/09/487/X,340625.0,1,1,340625.0,340625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720/25/10/083/X,140625.0,1,1,140625.0,140625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909/25/10/025/VZ,206375.0,1,1,206375.0,206375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713/26/01/900/X,12625.0,1,2,12625.0,12385.794501130991,0.0,239.20549886900884,0.0,0.0,0.0,0.0,0.0,0.0
487/25/10/691/X,187625.0,1,2,187625.0,174864.7782809039,0.0,12760.2217190961,0.0,0.0,0.0,0.0,0.0,0.0
003335/26/SBY,1526164.0,1,2,1526164.0,1331100.3764010773,0.0,195063.62359892268,0.0,0.0,0.0,0.0,0.0,0.0
368/25/10/717/X,717625.0,1,2,717625.0,624432.3230359307,0.0,93192.67696406925,0.0,0.0,0.0,0.0,0.0,0.0
390/25/09/553/VA,12625.0,1,2,12625.0,12385.794501130991,0.0,239.20549886900884,0.0,0.0,0.0,0.0,0.0,0.0
091/25/11/782/VA,265375.0,2,2,240375.0,257749.23985179357,25000.0,7625.760148206441,0.0,0.0,0.0,0.0,0.0,0.0
272/25/10/603/X,1547125.0,1,1,1547125.0,1547125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805/26/01/384/X,1730125.0,1,1,1730125.0,1730125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321/25/09/360/VZ,740125.0,1,1,740125.0,740125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271/25/09/710/X,45125.0,1,2,45125.0,40676.325398872796,0.0,4448.674601127204,0.0,0.0,0.0,0.0,0.0,0.0
623/25/10/447/LI,148625.0,1,1,148625.0,148625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
037070/25/SBY,118000.0,1,1,118000.0,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003806/26/SBY,222943.0,1,1,221000.0,222943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033/25/12/866/X,80125.0,3,2,42500.0,74129.72941309915,42500.0,5995.27058690085,37625.0,0.0,0.0,0.0,0.0,0.0
038457/25/SBY,234125.0,1,1,234125.0,234125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
044761/25/SBY,490000.0,1,3,490000.0,469513.46504445304,0.0,14816.056244103118,0.0,5670.478711443789,0.0,0.0,0.0,0.0
470/25/09/856/X,361875.0,1,1,361875.0,361875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767/25/08/106/X,324375.0,1,2,324375.0,318815.5967950923,0.0,5559.403204907718,0.0,0.0,0.0,0.0,0.0,0.0
435/25/11/914/X,50125.0,1,2,50125.0,46575.82619363414,0.0,3549.1738063658568,0.0,0.0,0.0,0.0,0.0,0.0
036069/25/SBY,233000.0,1,1,233000.0,233000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333/25/09/831/XR1,417625.0,2,2,402625.0,386123.7991502952,14999.999999999998,31501.200849704775,0.0,0.0,0.0,0.0,0.0,0.0
035901/25/JKT,296125.0,1,1,296125.0,296125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972/25/07/618/VX,371775.0,1,1,371775.0,371775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480/25/12/054/X,20125.0,2,2,12625.0,19591.561223907862,7500.0,533.4387760921394,0.0,0.0,0.0,0.0,0.0,0.0
724/25/09/420/X,1062125.0,1,1,1062125.0,1062125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385/25/11/793/X,772625.0,1,2,772625.0,732529.9341254446,0.0,40095.065874555454,0.0,0.0,0.0,0.0,0.0,0.0
082/25/11/197/XRM1,-25000.0,0,0,-25000.0,-25000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
646/24/09/193/X,161375.0,1,1,161375.0,161375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105/25/10/983/X,32625.0,2,2,17500.0,28045.104139426003,15125.0,4579.895860573997,0.0,0.0,0.0,0.0,0.0,0.0
231/26/01/416/VY,3226100.0,1,1,3226100.0,3226100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679/25/10/710/VZ,732625.0,1,1,732625.0,732625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120/25/06/251/XRM1,-12500.0,0,0,-12500.0,-12500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
696/25/10/095/X,87625.0,1,2,87625.0,85295.6720181509,0.0,2329.3279818490983,0.0,0.0,0.0,0.0,0.0,0.0
047479/25/SBY,375500.0,1,2,375500.0,331770.7232142857,0.0,43729.276785714304,0.0,0.0,0.0,0.0,0.0,0.0
873/25/12/475/X,430125.0,1,2,430125.0,406029.22591989825,0.0,24095.77408010174,0.0,0.0,0.0,0.0,0.0,0.0
421/25/07/983/VX,1578000.0,1,2,1578000.0,1557803.9676449648,0.0,20196.0323550352,0.0,0.0,0.0,0.0,0.0,0.0
036622/25/SBY,1755063.0,1,1,1755063.0,1755063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036678/25/SBY,198000.0,1,1,198000.0,198000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738/25/09/804/X,7625.0,1,1,7625.0,7625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628/25/12/269/X,15125.0,1,2,15125.0,14860.96834012647,0.0,264.03165987353077,0.0,0.0,0.0,0.0,0.0,0.0
004413/25/MKS,88750.0,1,1,88750.0,88750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722/25/10/979/VX,9875.0,1,1,9875.0,9875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673/25/08/774/VZ,158125.0,1,1,158125.0,158125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047510/25/SBY,13875.0,1,1,13875.0,13875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646/24/09/193/X,161375.0,1,1,161375.0,161375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
054/25/12/629/X,567625.0,1,1,567625.0,567625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
047083/25/SBY,529500.0,1,1,529500.0,529500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645/25/12/160/X,774625.0,1,2,774625.0,566831.4686894771,0.0,207793.5313105229,0.0,0.0,0.0,0.0,0.0,0.0
743/25/12/861/XXXX,2260263.0,1,1,2260263.0,2260263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
039332/25/SBY,99250.0,1,1,99250.0,99250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124/25/08/342/XRM1,-10000.0,0,0,-10000.0,-10000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
102/25/11/863/X,180125.0,1,2,180125.0,168168.7736070722,0.0,11956.226392927822,0.0,0.0,0.0,0.0,0.0,0.0
039213/25/JKT,145125.0,1,1,145125.0,145125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771/25/10/679/X,95125.0,1,2,95125.0,91859.98610484028,0.0,3265.0138951597246,0.0,0.0,0.0,0.0,0.0,0.0
512/25/09/908/X,97625.0,2,2,45125.0,83222.21977110459,52500.0,14402.780228895412,0.0,0.0,0.0,0.0,0.0,0.0
962/24/09/465/X,167625.0,1,2,167625.0,157099.47764774677,0.0,10525.522352253249,0.0,0.0,0.0,0.0,0.0,0.0
532/25/08/859/VX,399275.0,1,1,399275.0,399275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
027725/25/SBY,214250.0,1,1,214250.0,214250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240/25/09/285/X,800125.0,1,1,800125.0,800125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036/25/10/928/X,205125.0,1,2,205125.0,199240.52338929294,0.0,5884.476610707063,0.0,0.0,0.0,0.0,0.0,0.0
479/25/08/969/X,369375.0,1,1,369375.0,369375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400/25/11/521/X,30125.0,1,2,30125.0,28964.57714690709,0.0,1160.4228530929104,0.0,0.0,0.0,0.0,0.0,0.0
750/25/11/460/X,567625.0,1,1,567625.0,567625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529/25/10/432/X,475125.0,1,2,475125.0,441661.6826442499,0.0,33463.3173557501,0.0,0.0,0.0,0.0,0.0,0.0
003111/25/MKS,532500.0,1,1,532500.0,532500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138/25/10/959/VZ,112625.0,1,2,112625.0,111258.27794100744,0.0,1366.7220589925562,0.0,0.0,0.0,0.0,0.0,0.0
041715/25/SBY,139250.0,1,1,139250.0,139250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283/26/01/838/XR1,911250.0,1,1,911250.0,911250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997/25/09/072/X,67875.0,1,1,67875.0,67875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211/25/09/242/X,261875.0,1,1,261875.0,261875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
079/25/10/410/X,155125.0,1,2,155125.0,149665.45449612904,0.0,5459.54550387096,0.0,0.0,0.0,0.0,0.0,0.0
773/25/09/274/X,85125.0,2,2,5000.0,73356.73963630552,80125.0,11768.260363694471,0.0,0.0,0.0,0.0,0.0,0.0
449/25/10/438/X,1057125.0,1,1,1057125.0,1057125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371/25/09/418/X,455125.0,1,2,455125.0,440573.4920411407,0.0,14551.507958859342,0.0,0.0,0.0,0.0,0.0,0.0
892/25/11/641/X,2549625.0,1,1,2549625.0,2549625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
005/25/11/728/X,317625.0,1,2,317625.0,296232.4074522927,0.0,21392.59254770732,0.0,0.0,0.0,0.0,0.0,0.0
991/25/12/049/X,240125.0,1,2,240125.0,224073.70750329093,0.0,16051.292496709068,0.0,0.0,0.0,0.0,0.0,0.0
794/25/09/583/X,286875.0,1,1,286875.0,286875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420/25/11/401/XRM1,-37500.0,0,0,-37500.0,-37500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
676/25/12/209/X,430125.0,1,2,430125.0,406029.22591989825,0.0,24095.77408010174,0.0,0.0,0.0,0.0,0.0,0.0
345/25/09/995/X,637500.0,1,1,637500.0,637500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
016/25/07/312/XXXI,129125.0,1,1,129125.0,129125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002246/25/SMG,191650.0,1,1,191650.0,191650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621/25/10/309/X,30125.0,1,2,30125.0,28964.57714690709,0.0,1160.4228530929104,0.0,0.0,0.0,0.0,0.0,0.0
417/25/11/104/X,70125.0,1,2,70125.0,59505.55930739039,0.0,10619.440692609627,0.0,0.0,0.0,0.0,0.0,0.0
873/25/09/847/X,8947375.0,1,1,8947375.0,8947375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001190/26/SBY,251750.0,1,1,251750.0,251750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488/25/11/495/X,55125.0,1,2,55125.0,52388.20095528232,0.0,2736.799044717676,0.0,0.0,0.0,0.0,0.0,0.0
260/25/10/570/X,259125.0,1,1,259125.0,259125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913/25/12/907/VN,128875.0,1,1,128875.0,128875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518/25/11/153/XRM1,-15000.0,0,0,-15000.0,-15000.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
553/26/01/870/X,42625.0,1,2,42625.0,40507.36188951812,0.0,2117.6381104818747,0.0,0.0,0.0,0.0,0.0,0.0
003256/26/SBY,163721.0,1,1,163721.0,163721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000626/26/SBY,876750.0,1,1,876750.0,876750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933/25/08/661/X,336875.0,1,1,336875.0,336875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000361/25/BAU,722250.0,1,2,722250.0,277557.147558019,0.0,444692.8524419811,0.0,0.0,0.0,0.0,0.0,0.0
072/25/12/173/XRM1,-22500.0,0,0,-22500.0,-22500.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
931/25/10/207/X,755125.0,1,3,755125.0,679721.5336286447,0.0,61693.01003662471,0.0,0.0,0.0,13710.456334730552,0.0,0.0
474/25/10/194/VZ,860125.0,1,1,860125.0,860125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001904/26/SBY,1464063.0,1,1,1464063.0,1464063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
027/25/11/221/X,167625.0,1,2,167625.0,157099.47764774677,0.0,10525.522352253249,0.0,0.0,0.0,0.0,0.0,0.0
036040/25/SBY,85500.0,1,2,85500.0,83590.65374889782,0.0,1909.3462511021698,0.0,0.0,0.0,0.0,0.0,0.0
580/25/10/171/VX,414700.0,1,1,414700.0,414700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955/25/08/372/VZ,372625.0,1,2,372625.0,365060.0496691131,0.0,7564.950330886862,0.0,0.0,0.0,0.0,0.0,0.0
454/25/10/665/X,32625.0,2,2,15125.0,28045.104139426003,17500.0,4579.895860573997,0.0,0.0,0.0,0.0,0.0,0.0
856/26/01/256/X,55125.0,2,2,12500.0,52388.20095528232,42625.0,2736.799044717676,0.0,0.0,0.0,0.0,0.0,0.0
043795/25/SBY,228500.0,1,1,228500.0,228500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
036415/25/SBY,98000.0,1,1,98000.0,98000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853/25/08/591/VA,110125.0,1,2,110125.0,100348.87863886292,0.0,9776.121361137079,0.0,0.0,0.0,0.0,0.0,0.0
562/25/09/011/X,1602000.0,1,1,1602000.0,1602000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167/25/09/453/X,67875.0,1,1,67875.0,67875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257/25/08/613/VZ,206375.0,1,1,206375.0,206375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831/25/12/080/X,1006965.0,1,1,1006965.0,1006965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167/25/11/126/VA,364875.0,2,2,359875.0,310396.4007089567,5000.0,54478.59929104333,0.0,0.0,0.0,0.0,0.0,0.0
740/25/12/607/X,17625.0,1,2,17625.0,17029.936802728334,0.0,595.0631972716686,0.0,0.0,0.0,0.0,0.0,0.0
136/25/10/233/X,50125.0,1,2,50125.0,46575.82619363414,0.0,3549.1738063658568,0.0,0.0,0.0,0.0,0.0,0.0
621/25/10/570/VF,655125.0,1,2,655125.0,638610.7782994879,0.0,16514.221700512142,0.0,0.0,0.0,0.0,0.0,0.0
045673/25/SBY,936500.0,1,1,936500.0,936500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
034198/25/SBY,658750.0,1,2,658750.0,629206.3429405553,0.0,29543.65705944474,0.0,0.0,0.0,0.0,0.0,0.0
658/25/10/503/X,192625.0,2,2,5000.0,179475.64911324537,187625.0,13149.350886754628,0.0,0.0,0.0,0.0,0.0,0.0
487/25/10/833/X,320125.0,1,1,320125.0,320125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229/25/10/597/X,5125.0,1,1,5125.0,5125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668/25/10/634/X,361875.0,1,1,361875.0,361875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527/25/10/380/VZ,635125.0,1,2,635125.0,587584.5523159761,0.0,47540.44768402393,0.0,0.0,0.0,0.0,0.0,0.0
002475/26/SBY,73000.0,1,2,73000.0,72176.44477755982,0.0,823.555222440168,0.0,0.0,0.0,0.0,0.0,0.0
619/25/12/384/X,319625.0,1,1,319625.0,319625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137/25/12/758/X,25125.0,1,2,25125.0,23762.333773273513,0.0,1362.666226726487,0.0,0.0,0.0,0.0,0.0,0.0
508/25/11/355/X,2847625.0,1,1,2847625.0,2847625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
048455/25/SBY,99250.0,1,1,99250.0,99250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443/25/11/634/X,25000.0,2,2,10000.0,15999.999999999989,15000.0,9000.000000000013,0.0,0.0,0.0,0.0,0.0,0.0
310/26/01/732/XRM1,-971.0,0,0,-971.0,-971.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
984/25/12/968/X,130125.0,1,2,130125.0,119638.15865302796,0.0,10486.841346972045,0.0,0.0,0.0,0.0,0.0,0.0
580/25/09/209/VA,207625.0,1,2,207625.0,193442.0284094264,0.0,14182.971590573603,0.0,0.0,0.0,0.0,0.0,0.0
002513/26/SBY,172943.0,1,1,172943.0,172943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207/25/12/828/VA,579625.0,2,1,10000.0,579625.0,569625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
086/25/12/328/X,205125.0,2,2,170000.0,199240.52338929294,35125.0,5884.476610707063,0.0,0.0,0.0,0.0,0.0,0.0
